               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,            0.024767,           0.0011838,                   0,          0.00042814,             0.18085,          0.00031164,          0.00016954,            0.025867,          0.00044239,                   0,           0.0099842,           0.0099842,           0.0099842
                  18,            0.024636,           0.0011965,                   0,          0.00075062,             0.26596,          0.00049068,          0.00015532,            0.025068,          0.00053633,                   0,           0.0099832,           0.0099832,           0.0099832
                  19,            0.022237,           0.0010795,                   0,          0.00073689,             0.20213,          0.00058931,          0.00018196,            0.026424,          0.00047838,                   0,           0.0099822,           0.0099822,           0.0099822
                  20,            0.022824,           0.0011277,                   0,           0.0030526,             0.56383,            0.018757,            0.006465,            0.022481,           0.0006237,                   0,           0.0099812,           0.0099812,           0.0099812
                  21,            0.024638,           0.0010991,                   0,           0.0010384,             0.24468,           0.0041904,           0.0013086,            0.023346,           0.0005451,                   0,           0.0099802,           0.0099802,           0.0099802
                  22,            0.021397,           0.0012303,                   0,            0.003199,             0.21277,           0.0086564,           0.0024012,            0.024252,          0.00058384,                   0,           0.0099792,           0.0099792,           0.0099792
                  23,            0.024677,           0.0012013,                   0,          0.00070549,              0.2766,            0.014103,           0.0048838,            0.023182,          0.00056596,                   0,           0.0099782,           0.0099782,           0.0099782
                  24,            0.024291,           0.0011215,                   0,           0.0013198,             0.28723,            0.035904,            0.012482,            0.024087,          0.00062429,                   0,           0.0099772,           0.0099772,           0.0099772
                  25,            0.021652,            0.001176,                   0,          0.00074424,             0.42553,           0.0066197,           0.0023201,            0.023776,           0.0006485,                   0,           0.0099762,           0.0099762,           0.0099762
                  26,            0.021248,           0.0011136,                   0,           0.0010484,             0.28723,            0.017132,           0.0052217,            0.027238,          0.00046425,                   0,           0.0099753,           0.0099753,           0.0099753
                  27,            0.022728,           0.0011642,                   0,           0.0006831,              0.2766,           0.0069617,           0.0015834,             0.02595,          0.00060299,                   0,           0.0099743,           0.0099743,           0.0099743
                  28,            0.021328,           0.0011064,                   0,           0.0018484,             0.42553,            0.020996,           0.0060321,            0.024612,          0.00053832,                   0,           0.0099733,           0.0099733,           0.0099733
                  29,            0.020541,           0.0011556,                   0,          0.00080297,             0.17021,           0.0072384,           0.0021135,            0.025334,          0.00051819,                   0,           0.0099723,           0.0099723,           0.0099723
                  30,            0.022133,            0.001098,                   0,           0.0018703,             0.28723,            0.019207,           0.0040188,            0.025628,          0.00051281,                   0,           0.0099713,           0.0099713,           0.0099713
                  31,            0.021769,            0.001119,                   0,          0.00066233,             0.18085,           0.0094457,           0.0011142,            0.027699,          0.00050828,                   0,           0.0099703,           0.0099703,           0.0099703
                  32,            0.021874,             0.00113,                   0,          0.00049969,              0.2766,          0.00083802,          0.00019076,            0.024587,          0.00050856,                   0,           0.0099693,           0.0099693,           0.0099693
                  33,            0.022579,           0.0010183,                   0,           0.0019179,             0.34043,           0.0032896,          0.00087868,              0.0261,          0.00052718,                   0,           0.0099683,           0.0099683,           0.0099683
                  34,            0.022823,           0.0010313,                   0,            0.002331,              0.3617,            0.016069,           0.0033079,            0.024416,          0.00061523,                   0,           0.0099673,           0.0099673,           0.0099673
                  35,            0.022335,           0.0011175,                   0,           0.0012579,             0.28723,            0.013062,           0.0061892,            0.026137,          0.00056529,                   0,           0.0099663,           0.0099663,           0.0099663
                  36,            0.022591,            0.001096,                   0,           0.0030169,              0.2766,            0.016263,           0.0063017,            0.022399,          0.00059706,                   0,           0.0099654,           0.0099654,           0.0099654
                  37,             0.02128,           0.0010819,                   0,          0.00085623,             0.38298,           0.0033991,           0.0010276,            0.021619,          0.00058204,                   0,           0.0099644,           0.0099644,           0.0099644
                  38,            0.021512,           0.0010283,                   0,           0.0007404,             0.17021,           0.0013908,          0.00028265,            0.025556,          0.00051832,                   0,           0.0099634,           0.0099634,           0.0099634
                  39,            0.020843,           0.0011482,                   0,           0.0033171,              0.3617,             0.01995,            0.006142,            0.022905,          0.00057901,                   0,           0.0099624,           0.0099624,           0.0099624
                  40,            0.022203,           0.0010693,                   0,            0.001992,             0.28723,            0.018049,           0.0033677,            0.022796,          0.00057549,                   0,           0.0099614,           0.0099614,           0.0099614
                  41,             0.01995,           0.0011276,                   0,           0.0012641,             0.24468,           0.0061135,           0.0011339,            0.023869,          0.00048943,                   0,           0.0099604,           0.0099604,           0.0099604
                  42,            0.021713,           0.0010319,                   0,            0.001673,             0.19149,           0.0089321,           0.0055714,            0.023365,          0.00051149,                   0,           0.0099594,           0.0099594,           0.0099594
                  43,            0.020907,            0.001149,                   0,           0.0012117,             0.28723,           0.0039733,          0.00092352,            0.024491,          0.00052945,                   0,           0.0099584,           0.0099584,           0.0099584
                  44,            0.020361,           0.0010588,                   0,           0.0028324,              0.3617,            0.025007,           0.0056709,            0.024572,          0.00055242,                   0,           0.0099574,           0.0099574,           0.0099574
                  45,            0.019674,           0.0010177,                   0,           0.0020187,             0.30851,           0.0075996,           0.0011481,            0.025383,          0.00054118,                   0,           0.0099564,           0.0099564,           0.0099564
                  46,            0.020152,           0.0009385,                   0,            0.001943,             0.54255,            0.072196,            0.010535,            0.023448,          0.00057883,                   0,           0.0099555,           0.0099555,           0.0099555
                  47,            0.021845,           0.0010653,                   0,           0.0018069,             0.37234,           0.0057567,           0.0019587,             0.02341,          0.00058786,                   0,           0.0099545,           0.0099545,           0.0099545
                  48,            0.021408,           0.0010163,                   0,           0.0022679,             0.31915,             0.03107,           0.0068896,            0.025425,          0.00055072,                   0,           0.0099535,           0.0099535,           0.0099535
                  49,            0.019977,           0.0010472,                   0,           0.0014551,             0.24468,           0.0092251,           0.0025991,            0.024065,          0.00051862,                   0,           0.0099525,           0.0099525,           0.0099525
                  50,            0.019536,           0.0010164,                   0,           0.0016929,             0.44681,           0.0059704,           0.0013958,            0.024266,          0.00048343,                   0,           0.0099515,           0.0099515,           0.0099515
                  51,            0.019758,           0.0011019,                   0,           0.0019123,             0.41489,            0.014486,           0.0023035,            0.023285,          0.00059204,                   0,           0.0099505,           0.0099505,           0.0099505
                  52,            0.020198,           0.0010201,                   0,           0.0019317,             0.31915,            0.024662,           0.0048515,            0.023067,          0.00057208,                   0,           0.0099495,           0.0099495,           0.0099495
                  53,            0.020082,           0.0010818,                   0,           0.0031767,              0.3617,           0.0054386,            0.001522,            0.020842,          0.00060174,                   0,           0.0099485,           0.0099485,           0.0099485
                  54,            0.019894,           0.0010216,                   0,            0.001786,             0.24468,           0.0044876,           0.0017663,            0.024722,          0.00047682,                   0,           0.0099475,           0.0099475,           0.0099475
                  55,            0.020993,           0.0010789,                   0,          0.00082338,             0.21277,          0.00094063,          0.00029257,             0.02492,          0.00052678,                   0,           0.0099465,           0.0099465,           0.0099465
                  56,            0.019891,           0.0010389,                   0,           0.0013943,             0.23404,           0.0032148,          0.00056129,            0.026711,          0.00049539,                   0,           0.0099456,           0.0099456,           0.0099456
                  57,            0.019069,           0.0010532,                   0,           0.0015213,             0.24468,           0.0098434,           0.0023608,            0.025784,          0.00059665,                   0,           0.0099446,           0.0099446,           0.0099446
                  58,            0.019111,          0.00098856,                   0,           0.0024295,              0.2766,            0.011539,            0.002702,            0.025185,          0.00051279,                   0,           0.0099436,           0.0099436,           0.0099436
                  59,            0.020057,           0.0010379,                   0,           0.0018031,             0.24468,            0.011437,           0.0044212,            0.021594,          0.00055122,                   0,           0.0099426,           0.0099426,           0.0099426
                  60,            0.019889,          0.00095231,                   0,           0.0024082,             0.25532,            0.026414,           0.0089175,            0.023694,          0.00052673,                   0,           0.0099416,           0.0099416,           0.0099416
                  61,            0.019345,          0.00099085,                   0,           0.0019063,             0.25532,            0.016313,           0.0047147,            0.023647,          0.00055429,                   0,           0.0099406,           0.0099406,           0.0099406
                  62,            0.019836,           0.0010056,                   0,           0.0012085,             0.19149,           0.0088187,           0.0032434,             0.02382,          0.00054611,                   0,           0.0099396,           0.0099396,           0.0099396
                  63,            0.019657,           0.0010104,                   0,           0.0022915,             0.24468,            0.015712,           0.0025797,            0.024662,          0.00052609,                   0,           0.0099386,           0.0099386,           0.0099386
                  64,              0.0196,          0.00093901,                   0,           0.0020933,             0.40426,            0.022704,           0.0043353,            0.021739,          0.00054579,                   0,           0.0099376,           0.0099376,           0.0099376
                  65,             0.01889,          0.00097785,                   0,           0.0026532,             0.42553,            0.036938,           0.0072942,            0.023892,          0.00058026,                   0,           0.0099366,           0.0099366,           0.0099366
                  66,            0.019214,          0.00097513,                   0,           0.0017648,             0.21277,           0.0026763,          0.00075359,            0.023493,          0.00054719,                   0,           0.0099357,           0.0099357,           0.0099357
                  67,             0.01862,          0.00092715,                   0,           0.0035971,              0.3617,           0.0084136,           0.0018838,            0.022242,          0.00060752,                   0,           0.0099347,           0.0099347,           0.0099347
                  68,            0.018882,          0.00099062,                   0,           0.0025448,              0.2766,            0.018536,           0.0045563,             0.02238,          0.00055739,                   0,           0.0099337,           0.0099337,           0.0099337
                  69,            0.019648,          0.00095976,                   0,           0.0029927,             0.37234,            0.022359,           0.0037487,            0.023661,          0.00055567,                   0,           0.0099327,           0.0099327,           0.0099327
                  70,            0.018907,            0.001034,                   0,           0.0016825,             0.23404,           0.0059887,           0.0014282,            0.022756,          0.00056965,                   0,           0.0099317,           0.0099317,           0.0099317
                  71,            0.018775,          0.00087728,                   0,           0.0026453,             0.35106,            0.029246,           0.0059285,            0.023813,          0.00052635,                   0,           0.0099307,           0.0099307,           0.0099307
                  72,            0.020018,          0.00087479,                   0,           0.0010084,             0.18085,            0.001433,          0.00069446,            0.023439,          0.00050446,                   0,           0.0099297,           0.0099297,           0.0099297
                  73,            0.019054,          0.00092602,                   0,           0.0022995,             0.32979,            0.024262,           0.0042569,            0.025371,          0.00052074,                   0,           0.0099287,           0.0099287,           0.0099287
                  74,            0.019671,          0.00094524,                   0,           0.0015489,             0.24468,           0.0090492,           0.0032932,            0.025551,          0.00050975,                   0,           0.0099277,           0.0099277,           0.0099277
                  75,            0.018029,           0.0010181,                   0,           0.0032455,              0.2766,            0.013822,           0.0050935,            0.023058,          0.00055815,                   0,           0.0099267,           0.0099267,           0.0099267
                  76,            0.018682,          0.00089532,                   0,           0.0022734,             0.30851,            0.022394,           0.0056532,            0.024935,          0.00047318,                   0,           0.0099258,           0.0099258,           0.0099258
                  77,            0.018509,          0.00094756,                   0,           0.0022443,             0.35106,            0.020018,           0.0053908,            0.023701,           0.0005438,                   0,           0.0099248,           0.0099248,           0.0099248
                  78,            0.019016,          0.00089902,                   0,           0.0024307,             0.26596,            0.012652,           0.0025983,              0.0253,          0.00047396,                   0,           0.0099238,           0.0099238,           0.0099238
                  79,            0.018465,          0.00090838,                   0,           0.0026768,              0.2766,            0.015391,           0.0047418,            0.023327,          0.00050634,                   0,           0.0099228,           0.0099228,           0.0099228
                  80,            0.018416,          0.00087814,                   0,           0.0021588,             0.23404,             0.01164,           0.0016996,            0.028034,          0.00047421,                   0,           0.0099218,           0.0099218,           0.0099218
                  81,            0.019312,           0.0008742,                   0,           0.0016686,             0.23404,           0.0048289,          0.00096996,            0.027288,          0.00051683,                   0,           0.0099208,           0.0099208,           0.0099208
                  82,            0.019118,          0.00089904,                   0,           0.0035578,             0.29787,            0.027265,           0.0081087,            0.023668,          0.00057216,                   0,           0.0099198,           0.0099198,           0.0099198
                  83,             0.01964,          0.00090917,                   0,           0.0043467,             0.52128,            0.080954,            0.014879,            0.022794,           0.0005387,                   0,           0.0099188,           0.0099188,           0.0099188
                  84,            0.018168,          0.00097037,                   0,           0.0032765,             0.21277,           0.0095199,           0.0038856,            0.023335,          0.00053856,                   0,           0.0099178,           0.0099178,           0.0099178
                  85,            0.018293,          0.00091961,                   0,           0.0023269,              0.2234,           0.0097872,           0.0041341,            0.023551,          0.00052238,                   0,           0.0099168,           0.0099168,           0.0099168
                  86,            0.018276,          0.00089853,                   0,           0.0027507,             0.32979,            0.011516,           0.0028965,            0.023603,          0.00056831,                   0,           0.0099159,           0.0099159,           0.0099159
                  87,            0.019354,          0.00093847,                   0,           0.0024507,             0.24468,            0.020326,             0.00624,            0.024402,          0.00054124,                   0,           0.0099149,           0.0099149,           0.0099149
                  88,            0.018366,           0.0008716,                   0,            0.002998,             0.28723,            0.020547,           0.0060189,            0.021894,          0.00054431,                   0,           0.0099139,           0.0099139,           0.0099139
                  89,            0.017929,           0.0008341,                   0,           0.0031334,             0.30851,            0.016213,           0.0035942,            0.022456,          0.00052791,                   0,           0.0099129,           0.0099129,           0.0099129
                  90,            0.019745,           0.0008692,                   0,            0.001997,             0.21277,           0.0057398,           0.0012672,            0.025839,           0.0004536,                   0,           0.0099119,           0.0099119,           0.0099119
                  91,            0.017837,           0.0008552,                   0,           0.0027913,             0.24468,            0.015048,           0.0035906,            0.024546,           0.0004618,                   0,           0.0099109,           0.0099109,           0.0099109
                  92,            0.017807,          0.00088583,                   0,            0.001818,             0.26596,            0.011674,           0.0020828,            0.026528,          0.00049451,                   0,           0.0099099,           0.0099099,           0.0099099
                  93,            0.019202,          0.00092202,                   0,           0.0020825,             0.23404,           0.0089702,             0.00219,            0.025182,           0.0004865,                   0,           0.0099089,           0.0099089,           0.0099089
                  94,            0.019112,          0.00081211,                   0,           0.0020276,             0.21277,           0.0087552,           0.0022285,            0.025584,          0.00046012,                   0,           0.0099079,           0.0099079,           0.0099079
                  95,            0.017447,          0.00085405,                   0,           0.0040597,             0.32979,            0.030967,            0.007972,             0.02495,           0.0005043,                   0,           0.0099069,           0.0099069,           0.0099069
                  96,            0.017483,          0.00087495,                   0,           0.0024368,              0.2234,           0.0039785,           0.0011672,            0.028321,          0.00049438,                   0,            0.009906,            0.009906,            0.009906
                  97,            0.019464,          0.00080657,                   0,           0.0047613,             0.37234,            0.042748,            0.014195,            0.022032,          0.00049926,                   0,            0.009905,            0.009905,            0.009905
                  98,            0.018627,          0.00089212,                   0,           0.0032342,             0.31915,            0.026492,           0.0065147,            0.024529,           0.0005263,                   0,            0.009904,            0.009904,            0.009904
                  99,            0.018348,          0.00081549,                   0,           0.0023767,             0.21277,           0.0072483,           0.0019745,            0.025942,          0.00050834,                   0,            0.009903,            0.009903,            0.009903
                 100,             0.01888,          0.00077691,                   0,           0.0035629,             0.25532,           0.0036387,            0.001212,            0.023858,          0.00058511,                   0,            0.009902,            0.009902,            0.009902
                 101,            0.018323,          0.00083433,                   0,           0.0022278,             0.23404,           0.0083377,             0.00232,            0.025599,          0.00050144,                   0,            0.009901,            0.009901,            0.009901
                 102,            0.018688,           0.0007468,                   0,           0.0025568,             0.28723,            0.011981,           0.0035494,            0.022895,          0.00056785,                   0,              0.0099,              0.0099,              0.0099
                 103,            0.018819,          0.00085336,                   0,           0.0026656,             0.28723,            0.030321,           0.0097885,            0.021474,          0.00057966,                   0,            0.009899,            0.009899,            0.009899
                 104,            0.017642,          0.00082251,                   0,           0.0046787,             0.31915,            0.030746,           0.0078513,            0.021871,          0.00056354,                   0,            0.009898,            0.009898,            0.009898
                 105,            0.018088,          0.00078329,                   0,           0.0025804,             0.29787,            0.019875,           0.0035904,            0.023748,          0.00053126,                   0,            0.009897,            0.009897,            0.009897
                 106,            0.019386,          0.00080316,                   0,           0.0036791,             0.21277,            0.008379,           0.0023773,            0.024043,          0.00052948,                   0,           0.0098961,           0.0098961,           0.0098961
                 107,            0.017418,          0.00076795,                   0,           0.0036973,              0.2234,           0.0050597,           0.0018851,            0.025484,          0.00057915,                   0,           0.0098951,           0.0098951,           0.0098951
                 108,            0.017961,          0.00081053,                   0,           0.0029451,             0.12766,           0.0069268,           0.0011163,            0.027038,          0.00055949,                   0,           0.0098941,           0.0098941,           0.0098941
                 109,             0.01782,          0.00080967,                   0,            0.016165,              0.1383,            0.010492,           0.0021538,            0.025417,          0.00052905,                   0,           0.0098931,           0.0098931,           0.0098931
                 110,            0.018299,          0.00076209,                   0,           0.0081875,             0.11702,           0.0085343,           0.0022987,            0.023702,          0.00056101,                   0,           0.0098921,           0.0098921,           0.0098921
